tf,target,weight,importance,interaction,edge_color,edge_width
SPG21,BSDC1,-0.17422223091125488,0.17422223091125488,repression,#FF0000,0.8773492117386988
MBD3,BSG,0.2158205509185791,0.2158205509185791,activation,#00FF00,1.0868302468350204
DPP9,BSG,0.2035420536994934,0.2035420536994934,activation,#00FF00,1.024998127017958
ITM2B,BSG,0.14314720034599304,0.14314720034599304,activation,#00FF00,0.720861412055569
PLEKHN1,BSX,0.08162926137447357,0.08162926137447357,activation,#00FF00,0.5
HINT1,BSX,0.07799860835075378,0.07799860835075378,activation,#00FF00,0.5
LINC02913,BSX,0.07636010646820068,0.07636010646820068,activation,#00FF00,0.5
MECP2,BTAF1,0.1709078699350357,0.1709078699350357,activation,#00FF00,0.8606587355882436
EXOSC1,BTAF1,0.1667681187391281,0.1667681187391281,activation,#00FF00,0.8398117550994337
HNRNPK,BTAF1,-0.15693730115890503,0.15693730115890503,repression,#FF0000,0.7903056730705044
EIF4G2,BTBD10,0.4261108636856079,0.4261108636856079,activation,#00FF00,2.1458112917765044
HNRNPK,BTBD10,-0.17652682960033417,0.17652682960033417,repression,#FF0000,0.8889547217397026
CAPRIN1,BTBD10,0.1727904975414276,0.1727904975414276,activation,#00FF00,0.8701392814280383
OBSCN,BTBD17,0.11277623474597931,0.11277623474597931,activation,#00FF00,0.5679191463668231
GSG1L,BTBD17,-0.11000099033117294,0.11000099033117294,repression,#FF0000,0.5539435561853792
ATG10,BTBD17,0.10664702951908112,0.10664702951908112,activation,#00FF00,0.5370536629765719
SEC23B,BTBD3,0.300148606300354,0.300148606300354,activation,#00FF00,1.511489904386668
MAP4K3,BTBD3,0.12269395589828491,0.12269395589828491,activation,#00FF00,0.6178628578536298
PREP,BTBD3,0.09738079458475113,0.09738079458475113,activation,#00FF00,0.5
BRF1,BTBD6,0.5459302067756653,0.5459302067756653,activation,#00FF00,2.7491981595790307
TRMT61A,BTBD6,0.23985068500041962,0.23985068500041962,activation,#00FF00,1.2078413203610918
EIF5,BTBD6,0.2112359255552292,0.2112359255552292,activation,#00FF00,1.0637429667123066
EIF5,BTBD7,0.22982056438922882,0.22982056438922882,activation,#00FF00,1.1573315870977472
EIF3L,BTBD7,0.15894193947315216,0.15894193947315216,activation,#00FF00,0.8004006410641228
BRF1,BTBD7,0.15062174201011658,0.15062174201011658,activation,#00FF00,0.7585017476363207
UBB,BTBD8,-0.1355908215045929,0.1355908215045929,repression,#FF0000,0.6828089603941139
UBE2D2,BTBD8,-0.12578828632831573,0.12578828632831573,repression,#FF0000,0.6334453030412907
PSMG2,BTBD8,0.10814503580331802,0.10814503580331802,activation,#00FF00,0.5445973307724706
TPM1,BTBD9,0.18630781769752502,0.18630781769752502,activation,#00FF00,0.938209872200192
RPS27A,BTBD9,0.13603273034095764,0.13603273034095764,activation,#00FF00,0.6850343271984367
ZFHX2,BTBD9,0.10295388102531433,0.10295388102531433,activation,#00FF00,0.518455686685643
PIGY,BTC,0.17437662184238434,0.17437662184238434,activation,#00FF00,0.8781266943884016
TMEM165,BTC,0.1384488195180893,0.1384488195180893,activation,#00FF00,0.697201281575956
MFSD6L,BTC,0.13774053752422333,0.13774053752422333,activation,#00FF00,0.6936345114470419
LSM3,BTD,0.2911974787712097,0.2911974787712097,activation,#00FF00,1.466413770067922
PSMD10,BTD,-0.12342210859060287,0.12342210859060287,repression,#FF0000,0.6215296929486068
DDX21,BTD,-0.12247763574123383,0.12247763574123383,repression,#FF0000,0.616773511687648
RPL18,BTF3,0.128180131316185,0.128180131316185,activation,#00FF00,0.6454901684050982
CETN3,BTF3,0.1143251433968544,0.1143251433968544,activation,#00FF00,0.575719148563975
G3BP2,BTF3,-0.09750956296920776,0.09750956296920776,repression,#FF0000,0.5
CCT7,BTG1,-0.14387328922748566,0.14387328922748566,repression,#FF0000,0.7245178542013149
NDUFA12,BTG1,0.14237499237060547,0.14237499237060547,activation,#00FF00,0.7169727231381959
RNF5P1,BTG1,-0.14155030250549316,0.14155030250549316,repression,#FF0000,0.7128197456490387
ASB16,BTG2,0.14433249831199646,0.14433249831199646,activation,#00FF00,0.7268303416847521
SPG21,BTG2,-0.11978402733802795,0.11978402733802795,repression,#FF0000,0.6032090245557551
SRP9,BTG2,0.11602567136287689,0.11602567136287689,activation,#00FF00,0.584282676092729
APP,BTG3,0.2022361159324646,0.2022361159324646,activation,#00FF00,1.0184216788546572
DDX21,BTG3,0.11565789580345154,0.11565789580345154,activation,#00FF00,0.5824306300279363
SPATS2L,BTG3,0.09764070063829422,0.09764070063829422,activation,#00FF00,0.5
ASCC3,BTG4,0.10139072686433792,0.10139072686433792,activation,#00FF00,0.5105839468750255
SLC25A11,BTG4,0.09334493428468704,0.09334493428468704,activation,#00FF00,0.5
ATG10,BTG4,0.08819321542978287,0.08819321542978287,activation,#00FF00,0.5
RAB4A,BTN1A1,-0.14413684606552124,0.14413684606552124,repression,#FF0000,0.725845075089771
SH3BP5L,BTN1A1,0.12835581600666046,0.12835581600666046,activation,#00FF00,0.6463748822782761
SPATS2L,BTN1A1,0.1161477342247963,0.1161477342247963,activation,#00FF00,0.5848973608842588
MXD3,BUB1,0.22187595069408417,0.22187595069408417,activation,#00FF00,1.1173240603513233
TUBA1C,BUB1,0.20376576483249664,0.20376576483249664,activation,#00FF00,1.0261246926988759
COMMD6,BUB1,-0.1141006350517273,0.1141006350517273,repression,#FF0000,0.5745885682781195
HSPA8,BUD13,0.14066587388515472,0.14066587388515472,activation,#00FF00,0.7083659354272632
USP35,BUD13,-0.1397177278995514,0.1397177278995514,repression,#FF0000,0.7035912569678533
RPS5,BUD13,-0.13710881769657135,0.13710881769657135,repression,#FF0000,0.6904532934708327
ZNF3,BUD31,0.3622263967990875,0.3622263967990875,activation,#00FF00,1.8241015629314763
ZKSCAN5,BUD31,0.29664450883865356,0.29664450883865356,activation,#00FF00,1.4938439522610494
NDUFB2,BUD31,0.1981453001499176,0.1981453001499176,activation,#00FF00,0.9978211275736094
KDELR2,BZW2,0.28104496002197266,0.28104496002197266,activation,#00FF00,1.4152876636277933
MALSU1,BZW2,0.20760002732276917,0.20760002732276917,activation,#00FF00,1.045433291583443
MGAT2,BZW2,-0.14550386369228363,0.14550386369228363,repression,#FF0000,0.732729109526707
KDM6A,C10orf25,-0.12829598784446716,0.12829598784446716,repression,#FF0000,0.64607359930959
RPS5,C10orf25,0.10849184542894363,0.10849184542894363,activation,#00FF00,0.54634379647937
UQCRFS1,C10orf25,0.10290094465017319,0.10290094465017319,activation,#00FF00,0.5181891094138479
KLHL20,C10orf71,0.1452777236700058,0.1452777236700058,activation,#00FF00,0.7315903124326146
RAB11FIP2,C10orf71,-0.11371965706348419,0.11371965706348419,repression,#FF0000,0.5726700373539855
ZNF526,C10orf71,0.09768828004598618,0.09768828004598618,activation,#00FF00,0.5
CCT7,C10orf82,-0.13248111307621002,0.13248111307621002,repression,#FF0000,0.6671490746027957
EMC4,C10orf82,-0.102286696434021,0.102286696434021,repression,#FF0000,0.5150958750692163
AFF4,C10orf82,0.09661011397838593,0.09661011397838593,activation,#00FF00,0.5
ARF4,C11orf24,0.29240116477012634,0.29240116477012634,activation,#00FF00,1.4724752982483778
TSC22D1,C11orf24,-0.134678453207016,0.134678453207016,repression,#FF0000,0.6782144514011588
ZDHHC24,C11orf24,0.11442867666482925,0.11442867666482925,activation,#00FF00,0.5762405219304586
TMEM126A,C11orf54,0.4311075210571289,0.4311075210571289,activation,#00FF00,2.1709734848175595
TPI1,C11orf54,-0.21486333012580872,0.21486333012580872,repression,#FF0000,1.0820098694147315
COMMD6,C11orf54,0.16277563571929932,0.16277563571929932,activation,#00FF00,0.8197063884535939
RPS27A,C11orf68,0.21265704929828644,0.21265704929828644,activation,#00FF00,1.070899469009591
ZDHHC24,C11orf68,0.17500272393226624,0.17500272393226624,activation,#00FF00,0.8812796225316859
RPLP0,C11orf68,-0.1310029774904251,0.1310029774904251,repression,#FF0000,0.65970547177296
CAPRIN1,C11orf74,0.21314376592636108,0.21314376592636108,activation,#00FF00,1.0733504791232138
ACTR10,C11orf74,0.14559273421764374,0.14559273421764374,activation,#00FF00,0.7331766441780754
NBEAL2,C11orf74,-0.13882488012313843,0.13882488012313843,repression,#FF0000,0.6990950495163624
ZDHHC24,C11orf80,0.2674839198589325,0.2674839198589325,activation,#00FF00,1.3469969074184975
HERPUD1,C11orf80,0.16314850747585297,0.16314850747585297,activation,#00FF00,0.8215840979742499
DTNB,C11orf80,0.1382523626089096,0.1382523626089096,activation,#00FF00,0.6962119628563648
CAPRIN1,C11orf91,0.13289904594421387,0.13289904594421387,activation,#00FF00,0.6692537031016101
UBE2D3,C11orf91,-0.11874040961265564,0.11874040961265564,repression,#FF0000,0.597953569015306
ZNF526,C11orf91,0.11130744218826294,0.11130744218826294,activation,#00FF00,0.5605225932060698
SEC23B,C11orf95,-0.13086435198783875,0.13086435198783875,repression,#FF0000,0.6590073807498747
AKAP8L,C11orf95,-0.12659160792827606,0.12659160792827606,repression,#FF0000,0.6374906741102494
MAP4K3,C11orf95,-0.11301621049642563,0.11301621049642563,repression,#FF0000,0.5691276174924036
IGFBP7,C11orf96,0.5477202534675598,0.5477202534675598,activation,#00FF00,2.758212485970644
TSC22D1,C11orf96,0.23028457164764404,0.23028457164764404,activation,#00FF00,1.159668237250155
JOSD1,C11orf96,0.1497199684381485,0.1497199684381485,activation,#00FF00,0.7539605916173968
C20orf85,C11orf97,0.14966358244419098,0.14966358244419098,activation,#00FF00,0.7536766427373199
TEKT1,C11orf97,0.13575062155723572,0.13575062155723572,activation,#00FF00,0.6836136823259171
PLEKHN1,C11orf97,0.11688347160816193,0.11688347160816193,activation,#00FF00,0.5886023910056521
EIF4A1,C12orf40,0.1476084440946579,0.1476084440946579,activation,#00FF00,0.7433273664047534
STAMBP,C12orf40,0.12439079582691193,0.12439079582691193,activation,#00FF00,0.626407813144588
SYMPK,C12orf40,-0.11410493403673172,0.11410493403673172,repression,#FF0000,0.574610217129045
NEURL4,C12orf42,0.13384909927845,0.13384909927845,activation,#00FF00,0.6740379865971325
TUBA1C,C12orf42,0.10734571516513824,0.10734571516513824,activation,#00FF00,0.5405721077675447
UPB1,C12orf42,0.10150018334388733,0.10150018334388733,activation,#00FF00,0.5111351483809992
SRSF9,C12orf49,0.2530137300491333,0.2530137300491333,activation,#00FF00,1.2741278507146867
SPCS1,C12orf49,-0.13649047911167145,0.13649047911167145,repression,#FF0000,0.6873394608261003
TMED2,C12orf49,0.12458983063697815,0.12458983063697815,activation,#00FF00,0.6274101136707999
NFKB2,C12orf5,-0.10481378436088562,0.10481378436088562,repression,#FF0000,0.5278217975248782
HINT1,C12orf5,0.09984207153320312,0.09984207153320312,activation,#00FF00,0.5027852203467322
DNAJB6,C12orf5,-0.09386446326971054,0.09386446326971054,repression,#FF0000,0.5
MAEL,C12orf56,0.17891451716423035,0.17891451716423035,activation,#00FF00,0.9009786511263586
MAD2L1BP,C12orf56,-0.15642917156219482,0.15642917156219482,repression,#FF0000,0.7877468314186495
ACTR10,C12orf56,-0.1368945837020874,0.1368945837020874,repression,#FF0000,0.689374452813099
TPI1,C12orf57,0.41965755820274353,0.41965755820274353,activation,#00FF00,2.1133137026405686
SYF2,C12orf57,0.15676860511302948,0.15676860511302948,activation,#00FF00,0.7894561526499575
HINT1,C12orf57,0.14817363023757935,0.14817363023757935,activation,#00FF00,0.7461735337071934
CETN3,C12orf60,0.17471212148666382,0.17471212148666382,activation,#00FF00,0.8798162052327276
RPS5,C12orf60,0.1294129639863968,0.1294129639863968,activation,#00FF00,0.6516984735436484
TPI1,C12orf60,0.11695428937673569,0.11695428937673569,activation,#00FF00,0.5889590154910023
RPS27A,C12orf66,-0.13362212479114532,0.13362212479114532,repression,#FF0000,0.672894987299741
SLC25A11,C12orf66,0.12770412862300873,0.12770412862300873,activation,#00FF00,0.6430931115802638
RNF5P1,C12orf66,-0.11705651879310608,0.11705651879310608,repression,#FF0000,0.5894738229148307
SEC23B,C12orf75,-0.153067946434021,0.153067946434021,repression,#FF0000,0.7708203565293354
NDUFA12,C12orf75,0.15306450426578522,0.15306450426578522,activation,#00FF00,0.7708030224407261
NBEAL2,C12orf75,-0.12369856983423233,0.12369856983423233,repression,#FF0000,0.6229218979095119
SRSF9,C12orf76,0.25349491834640503,0.25349491834640503,activation,#00FF00,1.2765510212314521
KDELR2,C12orf76,-0.21139468252658844,0.21139468252658844,repression,#FF0000,1.064542435889986
ARPC3,C12orf76,0.20118549466133118,0.20118549466133118,activation,#00FF00,1.0131309548222325
GSG1L,C14orf1,0.14986886084079742,0.14986886084079742,activation,#00FF00,0.7547103847489316
POU2F1,C14orf1,0.09813191741704941,0.09813191741704941,activation,#00FF00,0.5
DDX6,C14orf1,-0.09226706624031067,0.09226706624031067,repression,#FF0000,0.5
GSG1L,C14orf119,0.182691752910614,0.182691752910614,activation,#00FF00,0.92000007443903
SIRT3,C14orf119,0.12614694237709045,0.12614694237709045,activation,#00FF00,0.6352514250271702
BMP3,C14orf119,0.09175052493810654,0.09175052493810654,activation,#00FF00,0.5
TUBA1C,C14orf93,-0.2078806459903717,0.2078806459903717,repression,#FF0000,1.0468464325214997
APEX1,C14orf93,0.1871131956577301,0.1871131956577301,activation,#00FF00,0.9422655986987096
HNRNPA1L2,C14orf93,0.141569122672081,0.141569122672081,activation,#00FF00,0.7129145203413054
IDH3A,C15orf39,0.17052194476127625,0.17052194476127625,activation,#00FF00,0.8587152916016926
ZFAND6,C15orf39,0.16212119162082672,0.16212119162082672,activation,#00FF00,0.8164107354768252
PCSK4,C15orf39,-0.12450514733791351,0.12450514733791351,repression,#FF0000,0.6269836650752723
ENTPD5,C15orf48,0.18966718018054962,0.18966718018054962,activation,#00FF00,0.9551269671714273
PSMG2,C15orf48,0.1757006198167801,0.1757006198167801,activation,#00FF00,0.8847940902373932
CAPRIN1,C15orf48,0.1319936215877533,0.1319936215877533,activation,#00FF00,0.6646941624432523
SPG21,C15orf61,0.3012513816356659,0.3012513816356659,activation,#00FF00,1.5170432661252948
EIF4G2,C15orf61,-0.18934813141822815,0.18934813141822815,repression,#FF0000,0.9535202997635721
IDH3A,C15orf61,0.17939883470535278,0.17939883470535278,activation,#00FF00,0.9034175799054961
IGFBP7,C16orf46,-0.0922083854675293,0.0922083854675293,repression,#FF0000,0.5
BMP3,C16orf46,-0.08368819952011108,0.08368819952011108,repression,#FF0000,0.5
RNF5P1,C16orf46,0.08354468643665314,0.08354468643665314,activation,#00FF00,0.5
GSG1L,C16orf54,0.12285967916250229,0.12285967916250229,activation,#00FF00,0.6186974079249232
FOXJ1,C16orf54,0.09585850685834885,0.09585850685834885,activation,#00FF00,0.5
MAD2L1BP,C16orf54,0.09481839835643768,0.09481839835643768,activation,#00FF00,0.5
THAP11,C16orf70,0.36831286549568176,0.36831286549568176,activation,#00FF00,1.8547518334813309
CHMP1A,C16orf70,0.19597294926643372,0.19597294926643372,activation,#00FF00,0.9868815917561896
GABARAPL2,C16orf70,0.18430779874324799,0.18430779874324799,activation,#00FF00,0.9281381664034085
SNX3,C16orf71,-0.19040967524051666,0.19040967524051666,repression,#FF0000,0.9588660276356099
TAOK2,C16orf71,0.1408134251832962,0.1408134251832962,activation,#00FF00,0.7091089750177814
AKAP8L,C16orf71,-0.11852021515369415,0.11852021515369415,repression,#FF0000,0.5968447126197208
CHMP1A,C16orf74,0.18682245910167694,0.18682245910167694,activation,#00FF00,0.9408015060456498
ITGB1,C16orf74,-0.14017464220523834,0.14017464220523834,repression,#FF0000,0.7058921883922178
EEF1B2,C16orf74,-0.10840685665607452,0.10840685665607452,repression,#FF0000,0.5459158095772776
THAP11,C16orf86,0.2681862711906433,0.2681862711906433,activation,#00FF00,1.3505338118882493
PAIP2,C16orf86,0.16740037500858307,0.16740037500858307,activation,#00FF00,0.8429956744920497
EIF4A1,C16orf86,0.1270439475774765,0.1270439475774765,activation,#00FF00,0.6397685684558128
PSMD10,C16orf87,0.17589682340621948,0.17589682340621948,activation,#00FF00,0.8857821332881256
THAP11,C16orf87,0.15384450554847717,0.15384450554847717,activation,#00FF00,0.7747309569353402
HERPUD1,C16orf87,0.11794943362474442,0.11794943362474442,activation,#00FF00,0.5939703680433726
SLC25A11,C17orf100,0.1546885371208191,0.1546885371208191,activation,#00FF00,0.7789813354938262
PIGY,C17orf100,0.13576990365982056,0.13576990365982056,activation,#00FF00,0.6837107832378673
SRP9,C17orf100,-0.13460063934326172,0.13460063934326172,repression,#FF0000,0.6778225959435051
UBTF,C17orf104,0.13414132595062256,0.13414132595062256,activation,#00FF00,0.6755095831846554
PLEKHN1,C17orf104,0.10881774127483368,0.10881774127483368,activation,#00FF00,0.5479849444660825
AADACL2,C17orf104,0.09509817510843277,0.09509817510843277,activation,#00FF00,0.5
DPY30,C17orf58,0.1402359902858734,0.1402359902858734,activation,#00FF00,0.7062011253740562
ITPR1,C17orf58,0.1367240995168686,0.1367240995168686,activation,#00FF00,0.6885159276711966
PRDX3,C17orf58,0.12623338401317596,0.12623338401317596,activation,#00FF00,0.6356867282653642
CFTR,C17orf67,0.11735931783914566,0.11735931783914566,activation,#00FF00,0.5909986599173679
DRG2,C17orf67,-0.11301349848508835,0.11301349848508835,repression,#FF0000,0.569113960331681
PEX2,C17orf67,0.09451377391815186,0.09451377391815186,activation,#00FF00,0.5
USP32,C17orf82,0.2113058716058731,0.2113058716058731,activation,#00FF00,1.064095201395996
COMMD6,C17orf82,-0.15016590058803558,0.15016590058803558,repression,#FF0000,0.7562062190447695
MAD2L1BP,C17orf82,0.1316039115190506,0.1316039115190506,activation,#00FF00,0.6627316584631654
SCO1,C17orf97,0.15210755169391632,0.15210755169391632,activation,#00FF00,0.7659839957286405
UBE2G1,C17orf97,0.13357236981391907,0.13357236981391907,activation,#00FF00,0.6726444309280242
SLC25A35,C17orf97,0.12334462255239487,0.12334462255239487,activation,#00FF00,0.6211394883565351
RPS5,C17orf98,0.1426153928041458,0.1426153928041458,activation,#00FF00,0.7181833328850983
DNHD1,C17orf98,0.11335449665784836,0.11335449665784836,activation,#00FF00,0.5708311606941752
SOX12,C17orf98,0.10875093936920166,0.10875093936920166,activation,#00FF00,0.5476485430841098
PLEKHN1,C17orf99,0.14667966961860657,0.14667966961860657,activation,#00FF00,0.7386502390933615
MTMR12,C17orf99,0.13722942769527435,0.13722942769527435,activation,#00FF00,0.6910606619262611
PLIN5,C17orf99,0.10358643531799316,0.10358643531799316,activation,#00FF00,0.5216411068651515
PSMG2,C18orf21,0.25557491183280945,0.25557491183280945,activation,#00FF00,1.2870254631908604
EPG5,C18orf21,0.1876828670501709,0.1876828670501709,activation,#00FF00,0.9451343528438831
SMAD2,C18orf21,0.1790275275707245,0.1790275275707245,activation,#00FF00,0.9015477495160262
SMAD2,C18orf25,0.29033130407333374,0.29033130407333374,activation,#00FF00,1.4620518830433173
EPG5,C18orf25,0.2773013412952423,0.2773013412952423,activation,#00FF00,1.3964355290766053
THAP11,C18orf25,0.1402987390756607,0.1402987390756607,activation,#00FF00,0.7065171160542896
TUBA1C,C18orf54,0.16728727519512177,0.16728727519512177,activation,#00FF00,0.8424261258663142
NDUFB3,C18orf54,0.10397767275571823,0.10397767275571823,activation,#00FF00,0.5236113023780629
EPG5,C18orf54,0.09755901247262955,0.09755901247262955,activation,#00FF00,0.5
FLG,C18orf63,-0.10843571275472641,0.10843571275472641,repression,#FF0000,0.546061123268152
DPP9,C18orf63,-0.10159154236316681,0.10159154236316681,repression,#FF0000,0.5115952146029206
DNHD1,C18orf63,-0.09213154762983322,0.09213154762983322,repression,#FF0000,0.5
MBD3,C19orf25,0.3240581154823303,0.3240581154823303,activation,#00FF00,1.6318935344179661
ABHD14B,C19orf25,0.12979792058467865,0.12979792058467865,activation,#00FF00,0.6536370399727985
HNRNPD,C19orf25,-0.11846808344125748,0.11846808344125748,repression,#FF0000,0.5965821874725356
CCDC57,C19orf33,-0.14050568640232086,0.14050568640232086,repression,#FF0000,0.7075592624724996
CTNNA1,C19orf33,0.13344694674015045,0.13344694674015045,activation,#00FF00,0.6720128247642804
ATP2C1,C19orf33,-0.12478356808423996,0.12478356808423996,repression,#FF0000,0.6283857377099961
SYF2,C19orf44,0.19130012392997742,0.19130012392997742,activation,#00FF00,0.9633501537526156
AKAP8L,C19orf44,0.13071675598621368,0.13071675598621368,activation,#00FF00,0.6582641160413227
VDAC1,C19orf44,-0.1153653934597969,0.1153653934597969,repression,#FF0000,0.5809576452125378
PSMC4,C19orf47,0.1986185759305954,0.1986185759305954,activation,#00FF00,1.0002044521983766
SEC23IP,C19orf47,-0.1289825439453125,0.1289825439453125,repression,#FF0000,0.6495309620740347
UBTF,C19orf47,0.098336361348629,0.098336361348629,activation,#00FF00,0.5
RPL18,C19orf48,0.1844213753938675,0.1844213753938675,activation,#00FF00,0.9287101162881722
RPLP0,C19orf48,0.1268921047449112,0.1268921047449112,activation,#00FF00,0.6390039175340414
ZNF526,C19orf48,0.1253799945116043,0.1253799945116043,activation,#00FF00,0.6313892249984512
QTRT1,C19orf53,0.17641550302505493,0.17641550302505493,activation,#00FF00,0.888394102795978
NDUFA11,C19orf53,0.15109886229038239,0.15109886229038239,activation,#00FF00,0.7609044324120022
ZNF763,C19orf53,0.14392055571079254,0.14392055571079254,activation,#00FF00,0.7247558790024786
LTB4R,C19orf57,0.1491953432559967,0.1491953432559967,activation,#00FF00,0.7513186814110374
SLFN13,C19orf57,0.1160222515463829,0.1160222515463829,activation,#00FF00,0.5842654545631366
