gene,in_degree,out_degree,total_degree
NSRP1,3,0,3
NSUN6,3,0,3
NT5C,3,0,3
NT5C1A,3,0,3
NT5C2,3,0,3
NT5C3B,3,0,3
NT5DC2,3,0,3
NT5E,3,0,3
NT5M,3,0,3
NTAN1,3,0,3
NTM,3,0,3
NTMT1,3,0,3
NTN1,3,0,3
NTN3,3,0,3
NTN4,3,0,3
NTNG1,3,7,10
NTNG2,3,0,3
NTPCR,3,0,3
NTRK1,3,0,3
NTRK3,3,0,3
NUB1,3,0,3
NUBPL,3,0,3
NUDT1,3,0,3
NUDT14,3,0,3
NUDT16,3,0,3
NUDT16L1,3,0,3
NUDT17,3,0,3
NUDT18,3,0,3
NUDT2,3,0,3
NUDT21,3,0,3
NUDT22,3,0,3
NUDT5,3,0,3
NUDT6,3,0,3
NUDT8,3,0,3
NUDT9P1,3,0,3
NUFIP1,3,0,3
NUFIP2,3,0,3
NUMA1,3,0,3
NUMBL,3,0,3
NUP107,3,0,3
NUP155,3,0,3
NUP160,3,0,3
NUP188,3,0,3
NUP210,3,0,3
NUP214,3,0,3
NUP50,3,0,3
NUP62CL,3,0,3
NUP85,3,0,3
NUP88,3,0,3
NUP93,3,0,3
NUP98,3,0,3
NUPR1,3,0,3
NUS1,3,0,3
NUSAP1,3,0,3
NUTF2,3,0,3
NUTM1,3,0,3
NUTM2A,3,0,3
NVL,3,0,3
NWD1,3,10,13
NWD2,3,0,3
NXN,3,0,3
NXNL1,3,16,19
NXPH2,3,0,3
NXPH3,3,10,13
NXPH4,3,0,3
NYAP1,3,0,3
OAF,3,0,3
OARD1,3,0,3
OAS2,3,0,3
OASL,3,0,3
OAT,3,65,68
OAZ1,3,0,3
OAZ3,3,0,3
OBSCN,3,20,23
OCEL1,3,0,3
OCIAD1,3,0,3
OCLN,3,0,3
ODC1,3,0,3
OGDH,3,54,57
OGFOD1,3,0,3
OGFOD2,3,0,3
OGFOD3,3,0,3
OGFR,3,0,3
OGFRL1,3,0,3
OGG1,3,0,3
OIP5,3,0,3
OLA1,3,0,3
OLFM1,3,0,3
OLFM2,3,0,3
OLIG2,3,0,3
OLMALINC,3,2,5
OMA1,3,0,3
ONECUT1,3,0,3
ONECUT3,3,0,3
OOEP,3,0,3
OPA1,3,0,3
OPCML,3,0,3
OPN3,3,0,3
OPRD1,3,0,3
OPRK1,3,0,3
OPRL1,3,0,3
OPTN,3,0,3
OR2Z1,3,0,3
OR3A3,3,0,3
OR6C65,3,0,3
OR7E91P,3,0,3
OR8B8,3,0,3
OR8S1,3,0,3
ORAI1,3,0,3
ORAI2,3,0,3
ORAI3,3,0,3
ORC2,3,0,3
ORC5,3,0,3
ORC6,3,0,3
ORMDL3,3,0,3
OS9,3,0,3
OSBP2,3,0,3
OSBPL10,3,0,3
OSBPL1A,3,0,3
OSBPL2,3,0,3
OSBPL3,3,0,3
OSBPL5,3,0,3
OSBPL6,3,0,3
OSBPL9,3,0,3
OSCP1,3,0,3
OSER1,3,0,3
OSGIN2,3,0,3
OSR2,3,0,3
OST4,3,0,3
OSTF1,3,0,3
OSTM1,3,0,3
OTOP1,3,0,3
OTOP3,3,0,3
OTOS,3,0,3
OTUB2,3,0,3
OTUD3,3,0,3
OTUD4,3,0,3
OTUD5,3,12,15
OTUD6A,3,0,3
OTULIN,3,0,3
OTX1,3,0,3
OVCA2,3,0,3
OVOL1,3,0,3
OXCT1,3,0,3
OXCT2,3,0,3
OXGR1,3,0,3
OXLD1,3,0,3
OXSM,3,0,3
OXT,3,0,3
OXTR,3,0,3
P2RX2,3,0,3
P2RY1,3,0,3
P2RY2,3,0,3
P2RY6,3,0,3
P2RY8,3,0,3
P3H2,3,0,3
PA2G4,3,0,3
PAAF1,3,0,3
PABPC5,3,0,3
PACRG,3,0,3
PACS1,3,0,3
PACS2,3,0,3
PACSIN2,3,0,3
PACSIN3,3,0,3
PADI2,3,0,3
PAFAH1B1,3,0,3
PAFAH1B2,3,0,3
PAGE5,3,0,3
PAICS,3,0,3
PAIP2,3,219,222
PAIP2B,3,2,5
PAK1,3,0,3
PAK6,3,0,3
PALB2,3,0,3
PALD1,3,0,3
PALLD,3,0,3
PALM,3,0,3
PAM,3,0,3
PAN2,3,0,3
PAN3,3,0,3
PANK1,3,0,3
PANK2,3,0,3
PANK3,3,0,3
PANK4,3,0,3
PANX1,3,0,3
PANX2,3,0,3
PAOX,3,0,3
PAPLN,3,0,3
PAPOLG,3,0,3
PAPSS2,3,0,3
PAQR5,3,9,12
PAQR9,3,0,3
PARD3,3,0,3
PARD3B,3,0,3
PARD6B,3,0,3
PARD6G,3,0,3
PARK7,3,0,3
PARL,3,0,3
PARM1,3,0,3
PARN,3,0,3
PARP1,3,0,3
PARP14,3,0,3
PARP16,3,0,3
PARP2,3,0,3
PARP3,3,0,3
PARP4,3,0,3
PARP6,3,0,3
PARP8,3,0,3
PARP9,3,0,3
PARS2,3,0,3
PARVA,3,0,3
PARVB,3,0,3
PATZ1,3,0,3
PAWR,3,0,3
PAX1,3,0,3
PAX2,3,0,3
PAX3,3,0,3
PAX5,3,0,3
PAX6,3,0,3
PAX7,3,0,3
PAX8,3,0,3
PAX9,3,0,3
PAXBP1,3,0,3
PAXIP1,3,0,3
PBLD,3,0,3
PBX1,3,0,3
PBX2,3,0,3
PBX3,3,0,3
PC,3,0,3
PCAT19,3,0,3
PCBD1,3,0,3
PCBD2,3,0,3
PCBP1,3,0,3
PCBP4,3,0,3
PCCA,3,0,3
PCCB,3,0,3
PCDH10,3,0,3
PCDH19,3,0,3
PCDH9,3,0,3
PCDHAC1,3,1,4
PCDHAC2,3,0,3
PCDHB13,3,0,3
PCDHB8,3,0,3
PCDHGA10,3,3,6
PCDHGA3,3,9,12
PCDHGB2,3,0,3
PCDHGB3,3,0,3
PCDHGB5,3,0,3
PCDHGB6,3,0,3
PCDHGC3,3,0,3
PCDHGC4,3,0,3
PCED1A,3,0,3
PCED1B,3,0,3
PCGF1,3,0,3
PCGF2,3,0,3
PCGF5,3,0,3
PCID2,3,0,3
PCIF1,3,0,3
PCK2,3,0,3
PCM1,3,0,3
PCMT1,3,0,3
PCMTD1,3,0,3
PCMTD2,3,0,3
PCNA,3,0,3
PCNP,3,94,97
PCNT,3,0,3
PCSK1,3,0,3
PCSK4,3,74,77
PCSK5,3,0,3
PCSK6,3,0,3
PCSK7,3,0,3
PCSK9,3,0,3
PCYOX1,3,0,3
PCYOX1L,3,0,3
PCYT1A,3,0,3
PCYT1B,3,0,3
PCYT2,3,0,3
PDAP1,3,0,3
PDCD1,3,0,3
PDCD10,3,0,3
PDCD2,3,0,3
PDCD5,3,0,3
PDCD6,3,35,38
PDCD7,3,0,3
PDE10A,3,0,3
PDE11A,3,0,3
PDE12,3,0,3
PDE1C,3,0,3
PDE3A,3,0,3
PDE4B,3,0,3
PDE4C,3,0,3
PDE4D,3,0,3
PDE5A,3,0,3
PDE6B,3,0,3
PDE6D,3,0,3
PDE7A,3,0,3
PDE8A,3,0,3
PDE8B,3,0,3
PDE9A,3,0,3
PDF,3,0,3
PDGFA,3,0,3
PDGFC,3,0,3
PDHB,3,0,3
PDHX,3,0,3
PDIA3,3,0,3
PDIA4,3,0,3
PDIA6,3,0,3
PDIK1L,3,0,3
PDK1,3,0,3
PDK2,3,17,20
PDK3,3,0,3
PDLIM1,3,0,3
PDLIM3,3,0,3
PDP2,3,0,3
PDPK1,3,0,3
PDSS2,3,0,3
PDX1,3,0,3
PDXDC1,3,0,3
PDXK,3,0,3
PDXP,3,0,3
PDZD11,3,27,30
PDZRN4,3,0,3
PECR,3,0,3
PEF1,3,0,3
PEG10,3,0,3
PEG3,3,0,3
PELI2,3,0,3
PELI3,3,0,3
PELP1,3,0,3
PEPD,3,0,3
PER1,3,0,3
PER2,3,0,3
PER3,3,0,3
PERM1,3,0,3
PEX11A,3,0,3
PEX11B,3,0,3
PEX11G,3,0,3
PEX12,3,0,3
PEX16,3,0,3
PEX19,3,0,3
PEX2,3,130,133
PEX26,3,0,3
PEX5L,3,0,3
PFAS,3,0,3
PFDN1,3,0,3
PFDN2,3,0,3
PFDN6,3,0,3
PFKFB2,3,0,3
PFKFB3,3,0,3
PFKM,3,0,3
PFKP,3,0,3
PFN1,3,0,3
PFN2,3,0,3
PFN3,3,0,3
PFN4,3,0,3
PGA3,3,0,3
PGAM1,3,0,3
PGAM4,3,0,3
PGAP1,3,0,3
PGAP2,3,0,3
PGBD1,3,0,3
PGBD2,3,0,3
PGBD4,3,0,3
PGD,3,0,3
PGGT1B,3,0,3
PGK1,3,0,3
PGLYRP1,3,0,3
PGM1,3,0,3
PGM2L1,3,0,3
PGM3,3,0,3
PGP,3,0,3
PGPEP1,3,0,3
PGR,3,0,3
PGRMC1,3,0,3
PGS1,3,0,3
PHAX,3,0,3
PHC1,3,0,3
PHC2,3,0,3
PHC3,3,0,3
PHEX,3,0,3
PHF1,3,0,3
PHF10,3,0,3
PHF19,3,0,3
PHF2,3,0,3
PHF21A,3,0,3
PHF23,3,0,3
PHF3,3,0,3
PHF5A,3,0,3
PHF7,3,0,3
PHKA1,3,0,3
PHKA2,3,0,3
PHKB,3,0,3
PHKG1,3,0,3
PHKG2,3,0,3
PHLDA1,3,0,3
PHLDA2,3,0,3
PHLDB3,3,0,3
PHOSPHO2,3,0,3
PHRF1,3,0,3
PHTF1,3,0,3
PHTF2,3,0,3
PHYH,3,0,3
PHYHD1,3,0,3
PHYKPL,3,0,3
PIAS1,3,0,3
PIAS2,3,0,3
PIAS4,3,0,3
PICALM,3,0,3
PID1,3,0,3
PIDD1,3,0,3
PIEZO1,3,0,3
PIEZO2,3,0,3
PIF1,3,0,3
PIFO,3,0,3
PIGA,3,0,3
PIGB,3,0,3
PIGC,3,0,3
PIGF,3,0,3
PIGG,3,0,3
PIGH,3,0,3
PIGK,3,0,3
PIGL,3,0,3
PIGN,3,0,3
PIGO,3,0,3
PIGP,3,0,3
PIGU,3,0,3
PIGV,3,0,3
PIGX,3,0,3
PIGY,3,122,125
PIGZ,3,0,3
PIH1D1,3,0,3
PIH1D3,3,0,3
PIK3CD,3,0,3
PIK3R1,3,0,3
PIK3R2,3,0,3
PIK3R3,3,0,3
PIK3R4,3,20,23
PIKFYVE,3,0,3
PILRB,3,0,3
PIM1,3,0,3
PIM2,3,0,3
PIM3,3,0,3
PIN4,3,0,3
PIP4K2B,3,0,3
PIP5K1B,3,0,3
PIP5KL1,3,0,3
PITPNA,3,0,3
PITPNB,3,0,3
PITPNC1,3,0,3
PITPNM3,3,0,3
PITX2,3,0,3
PITX3,3,0,3
PIWIL1,3,0,3
PIWIL2,3,0,3
PKD2,3,0,3
PKD2L2,3,0,3
PKHD1L1,3,0,3
PKIB,3,0,3
PKIG,3,0,3
PKM,3,0,3
PKN1,3,0,3
PKN3,3,0,3
PKNOX1,3,0,3
PKP2,3,0,3
PLA2R1,3,0,3
PLAG1,3,0,3
PLAGL1,3,0,3
PLAU,3,0,3
PLAUR,3,0,3
PLBD1,3,0,3
PLCB1,3,0,3
PLCB3,3,0,3
PLCB4,3,0,3
PLCD1,3,0,3
PLCE1,3,0,3
PLCG2,3,0,3
PLCH2,3,0,3
PLCXD1,3,0,3
PLCXD2,3,0,3
PLD2,3,0,3
PLEK2,3,0,3
PLEKHA1,3,0,3
PLEKHA3,3,84,87
PLEKHA6,3,0,3
PLEKHA7,3,0,3
PLEKHA8,3,0,3
PLEKHA8P1,3,0,3
PLEKHB1,3,0,3
PLEKHD1,3,0,3
PLEKHF1,3,0,3
PLEKHF2,3,0,3
PLEKHG2,3,0,3
PLEKHG3,3,0,3
PLEKHG4,3,0,3
PLEKHG5,3,0,3
PLEKHG6,3,0,3
PLEKHH1,3,0,3
PLEKHH3,3,0,3
PLEKHJ1,3,0,3
PLEKHM2,3,0,3
PLEKHM3,3,0,3
PLEKHN1,3,63,66
PLGRKT,3,0,3
PLIN5,3,173,176
PLK2,3,0,3
PLK3,3,0,3
PLK4,3,0,3
PLK5,3,0,3
PLLP,3,0,3
PLOD2,3,0,3
PLRG1,3,0,3
PLS1,3,0,3
PLSCR1,3,0,3
PLSCR2,3,0,3
PLSCR4,3,0,3
PLVAP,3,0,3
PLXNA2,3,0,3
PLXNA3,3,0,3
PLXNB1,3,0,3
PLXNB3,3,0,3
PLXND1,3,0,3
PMEPA1,3,0,3
PMF1,3,0,3
PML,3,0,3
PMM1,3,0,3
PMP22,3,0,3
PMPCA,3,0,3
PMS2,3,0,3
PMS2P1,3,0,3
PMS2P5,3,0,3
PMVK,3,0,3
PNCK,3,0,3
PNKD,3,0,3
PNLDC1,3,0,3
PNMA1,3,0,3
PNP,3,0,3
PNPLA1,3,0,3
PNPLA3,3,0,3
PNPLA4,3,0,3
PNPLA5,3,0,3
PNPO,3,0,3
PNPT1,3,0,3
POC1A,3,0,3
POC1B,3,0,3
POC5,3,0,3
PODN,3,0,3
PODXL2,3,0,3
POFUT1,3,0,3
POGK,3,0,3
POGLUT1,3,0,3
POLA1,3,0,3
POLA2,3,0,3
POLD1,3,0,3
POLD3,3,0,3
POLD4,3,0,3
POLDIP2,3,0,3
POLDIP3,3,0,3
POLE,3,0,3
POLE2,3,0,3
POLE3,3,0,3
POLE4,3,0,3
POLG2,3,0,3
POLH,3,0,3
POLL,3,0,3
POLN,3,38,41
POLQ,3,0,3
POLR1B,3,0,3
POLR1D,3,0,3
POLR2A,3,0,3
POLR2B,3,73,76
POLR2D,3,0,3
POLR2F,3,0,3
POLR2G,3,0,3
POLR2H,3,0,3
POLR2J,3,0,3
POLR2J4,3,0,3
POLR2L,3,0,3
POLR3A,3,0,3
POLR3B,3,0,3
POLR3C,3,0,3
POLR3D,3,0,3
POLR3F,3,0,3
POLR3GL,3,0,3
POLR3H,3,0,3
POLRMT,3,0,3
POM121,3,0,3
POM121C,3,0,3
POM121L2,3,0,3
POMC,3,0,3
POMGNT1,3,0,3
POMP,3,0,3
POMT2,3,0,3
POMZP3,3,0,3
PON2,3,0,3
PON3,3,0,3
POP1,3,0,3
POP5,3,0,3
POP7,3,0,3
POPDC3,3,0,3
POR,3,0,3
PORCN,3,0,3
POU2F1,3,115,118
POU2F3,3,5,8
POU3F2,3,5,8
POU3F3,3,0,3
POU4F1,3,0,3
POU4F3,3,1,4
POU6F1,3,8,11
PP7080,3,0,3
PPA1,3,94,97
PPA2,3,0,3
PPAN-P2RY11,3,0,3
PPARA,3,0,3
PPARD,3,0,3
PPAT,3,0,3
PPCDC,3,0,3
PPDPF,3,0,3
PPFIA1,3,0,3
PPFIA3,3,0,3
PPFIA4,3,0,3
PPFIBP1,3,0,3
PPFIBP2,3,0,3
PPHLN1,3,0,3
PPIC,3,0,3
PPIE,3,0,3
PPIF,3,0,3
PPIL2,3,0,3
PPIL4,3,0,3
PPIL6,3,0,3
PPIP5K2,3,0,3
PPL,3,0,3
PPM1A,3,82,85
PPM1B,3,154,157
PPM1D,3,0,3
PPM1E,3,0,3
PPM1F,3,0,3
PPM1H,3,0,3
PPM1J,3,0,3
PPM1L,3,0,3
PPOX,3,0,3
PPP1CA,3,0,3
PPP1CB,3,83,86
PPP1CC,3,0,3
PPP1R12B,3,0,3
PPP1R12C,3,0,3
PPP1R13B,3,0,3
PPP1R14B,3,0,3
PPP1R14C,3,0,3
PPP1R1B,3,0,3
PPP1R2,3,0,3
PPP1R21,3,0,3
PPP1R26,3,0,3
PPP1R27,3,5,8
PPP1R3B,3,0,3
PPP1R3C,3,0,3
PPP1R3D,3,0,3
PPP1R3E,3,0,3
PPP1R3G,3,0,3
PPP1R42,3,0,3
PPP1R7,3,0,3
PPP1R9A,3,0,3
PPP1R9B,3,0,3
PPP2CA,3,0,3
PPP2R1A,3,0,3
PPP2R2A,3,0,3
PPP2R2C,3,0,3
PPP2R2D,3,0,3
PPP2R3B,3,17,20
PPP2R5A,3,0,3
PPP2R5B,3,0,3
PPP2R5C,3,0,3
PPP2R5E,3,0,3
PPP3CC,3,0,3
PPP3R2,3,0,3
PPP4R1,3,0,3
PPP6C,3,0,3
PPP6R1,3,86,89
PPP6R2,3,0,3
PPP6R3,3,0,3
PPWD1,3,0,3
PQBP1,3,0,3
PRAF2,3,0,3
PRC1,3,0,3
PRDM10,3,0,3
PRDM11,3,0,3
PRDM12,3,0,3
PRDM15,3,0,3
PRDM16,3,0,3
PRDM2,3,0,3
PRDM4,3,0,3
PRDM6,3,0,3
PRDM9,3,0,3
PRDX2,3,0,3
PRDX3,3,128,131
PRDX4,3,0,3
PRDX5,3,0,3
PRDX6,3,0,3
PREB,3,0,3
PRELID1,3,0,3
PRELID2,3,0,3
PREP,3,20,23
PREX1,3,0,3
PREX2,3,0,3
PRH1,3,0,3
PRICKLE1,3,0,3
PRIM1,3,0,3
PRIMA1,3,0,3
PRKAA2,3,0,3
PRKAB1,3,0,3
PRKAB2,3,0,3
PRKACA,3,0,3
PRKACB,3,0,3
PRKAG1,3,0,3
PRKAG2,3,0,3
PRKAR1A,3,0,3
PRKAR1B,3,0,3
PRKAR2A,3,0,3
PRKAR2B,3,0,3
PRKCD,3,0,3
PRKCQ,3,0,3
PRKD1,3,0,3
PRKD2,3,0,3
PRKG1,3,0,3
PRKRIP1,3,0,3
PRKX,3,0,3
PRLHR,3,0,3
PRMT1,3,0,3
PRMT3,3,0,3
PRMT5,3,0,3
PRMT7,3,0,3
PRMT8,3,0,3
PRND,3,0,3
PRNP,3,0,3
PROB1,3,0,3
PROCA1,3,0,3
PROM1,3,0,3
PROP1,3,0,3
PRORSD1P,3,0,3
PROSER2,3,0,3
PROSER3,3,0,3
PRPF19,3,0,3
PRPF3,3,0,3
PRPF31,3,0,3
PRPF38B,3,0,3
PRPF4,3,65,68
PRPF40B,3,0,3
PRPF6,3,0,3
PRPF8,3,0,3
PRPS1,3,0,3
PRPS2,3,0,3
PRPSAP2,3,0,3
PRR11,3,0,3
PRR12,3,12,15
PRR13,3,0,3
PRR14,3,0,3
PRR15,3,0,3
PRR18,3,0,3
PRR23A,3,0,3
PRR3,3,0,3
PRR34,3,0,3
PRR5,3,0,3
PRR7,3,0,3
PRRC2A,3,0,3
PRRC2C,3,0,3
PRRG1,3,0,3
PRRG4,3,0,3
PRRT2,3,0,3
PRRT3,3,0,3
PRSS12,3,0,3
PRSS21,3,0,3
PRSS22,3,0,3
PRSS23,3,0,3
PRSS27,3,0,3
PRSS30P,3,0,3
PRSS35,3,0,3
PRSS41,3,0,3
PRSS50,3,0,3
PRSS55,3,0,3
PRSS57,3,0,3
PRTFDC1,3,0,3
PRTG,3,0,3
PRTN3,3,0,3
PSAT1,3,0,3
PSCA,3,0,3
PSD3,3,0,3
PSEN1,3,0,3
PSEN2,3,0,3
PSIP1,3,0,3
PSMA1,3,0,3
PSMA4,3,0,3
PSMA5,3,0,3
PSMA7,3,0,3
PSMB2,3,0,3
PSMB7,3,0,3
PSMB8,3,0,3
PSMC3,3,0,3
PSMC4,3,104,107
PSMC5,3,0,3
PSMC6,3,0,3
PSMD10,3,148,151
PSMD11,3,12,15
PSMD13,3,0,3
PSMD14,3,0,3
PSMD3,3,0,3
PSMD4,3,0,3
PSMD5,3,0,3
PSMD7,3,0,3
PSMD9,3,0,3
PSME1,3,0,3
PSME4,3,0,3
PSMF1,3,0,3
PSMG1,3,0,3
PSMG2,3,93,96
PSMG3,3,0,3
PSPH,3,0,3
PSTPIP2,3,0,3
PTCD2,3,0,3
PTCH1,3,0,3
PTCH2,3,0,3
PTDSS1,3,0,3
PTDSS2,3,0,3
PTEN,3,0,3
PTER,3,0,3
PTF1A,3,0,3
PTGDS,3,0,3
PTGER2,3,0,3
PTGES2,3,0,3
PTGES3L-AARSD1,3,0,3
PTGFRN,3,0,3
PTGR1,3,0,3
PTGR2,3,0,3
PTGS1,3,0,3
PTH2,3,0,3
PTH2R,3,0,3
PTK2,3,0,3
PTK2B,3,0,3
PTK6,3,0,3
PTK7,3,0,3
PTOV1,3,0,3
PTP4A2,3,0,3
PTPDC1,3,0,3
PTPN1,3,0,3
PTPN11,3,0,3
PTPN12,3,0,3
PTPN13,3,0,3
PTPN14,3,0,3
PTPN18,3,0,3
PTPN2,3,0,3
PTPN21,3,0,3
PTPN23,3,0,3
PTPN5,3,0,3
PTPN7,3,0,3
PTPN9,3,0,3
PTPRA,3,0,3
PTPRD,3,0,3
PTPRJ,3,0,3
PTPRK,3,0,3
PTPRS,3,0,3
PTPRT,3,0,3
PTPRU,3,0,3
PTPRVP,3,0,3
PTPRZ1,3,0,3
PTRH1,3,0,3
PTRHD1,3,0,3
PTS,3,0,3
PTTG1IP,3,99,102
PUM1,3,0,3
PUM2,3,0,3
PURB,3,0,3
PURG,3,0,3
PUS7L,3,0,3
PUSL1,3,0,3
PWP2,3,0,3
PWWP2B,3,0,3
PXDC1,3,0,3
PXDN,3,0,3
PXK,3,0,3
PXMP2,3,0,3
PXN,3,0,3
PXT1,3,0,3
PXYLP1,3,0,3
PYCARD,3,0,3
PYGB,3,0,3
PYGL,3,0,3
PYGO2,3,0,3
PYY,3,0,3
QARS1,3,0,3
QDPR,3,0,3
QKI,3,0,3
QPCTL,3,0,3
QRFP,3,0,3
QRFPR,3,0,3
QRICH1,3,0,3
QRICH2,3,0,3
QRSL1,3,0,3
QSOX1,3,0,3
QTRT1,3,74,77
R3HCC1,3,0,3
R3HCC1L,3,0,3
R3HDM4,3,0,3
RAB11A,3,0,3
RAB11FIP1,3,0,3
RAB11FIP2,3,61,64
RAB11FIP3,3,0,3
RAB11FIP4,3,0,3
RAB11FIP5,3,0,3
RAB14,3,0,3
RAB15,3,0,3
RAB20,3,0,3
RAB21,3,0,3
RAB23,3,0,3
RAB24,3,0,3
RAB27A,3,0,3
RAB28,3,0,3
RAB2B,3,0,3
RAB34,3,0,3
RAB35,3,0,3
RAB36,3,0,3
RAB37,3,0,3
RAB38,3,0,3
RAB39A,3,0,3
RAB3A,3,0,3
RAB3B,3,0,3
RAB40AL,3,0,3
RAB40B,3,0,3
RAB43,3,0,3
RAB4A,3,55,58
RAB4B,3,3,6
RAB5B,3,0,3
RAB5C,3,0,3
RAB6A,3,0,3
RAB6B,3,0,3
RAB6C,3,0,3
RAB9A,3,0,3
RAB9B,3,0,3
RABEP2,3,0,3
RABGAP1,3,0,3
RABGEF1,3,0,3
RABGGTA,3,0,3
RABL3,3,0,3
RABL6,3,0,3
RACGAP1,3,0,3
RAD17,3,0,3
RAD18,3,0,3
RAD21L1,3,0,3
RAD23A,3,0,3
RAD23B,3,0,3
RAD50,3,0,3
RAD51,3,0,3
RAD51AP1,3,0,3
RAD51AP2,3,0,3
RAD51B,3,0,3
RAD51C,3,0,3
RAD52,3,0,3
RAD9A,3,0,3
RAD9B,3,0,3
RADIL,3,0,3
RAE1,3,0,3
RAET1E,3,0,3
RAET1L,3,0,3
RAI2,3,0,3
RALA,3,0,3
RALB,3,0,3
RALBP1,3,0,3
RALGAPA2,3,0,3
RALGAPB,3,0,3
RALGDS,3,0,3
RALGPS1,3,0,3
RALY,3,0,3
RAMP2,3,0,3
RAN,3,0,3
RANBP1,3,0,3
RANBP10,3,0,3
RANGAP1,3,0,3
RAP1A,3,0,3
RAPGEF3,3,0,3
RAPGEF4,3,0,3
RAPGEF6,3,0,3
RAPGEFL1,3,0,3
RAPH1,3,0,3
RARA,3,0,3
RARG,3,0,3
RARRES1,3,0,3
RARS2,3,0,3
RASA1,3,0,3
RASAL1,3,0,3
RASD1,3,0,3
RASD2,3,0,3
RASEF,3,0,3
RASGEF1A,3,0,3
RASGEF1B,3,0,3
RASGEF1C,3,0,3
RASGRF1,3,0,3
RASGRF2,3,0,3
RASGRP2,3,0,3
RASGRP4,3,0,3
RASIP1,3,0,3
RASL10A,3,0,3
RASL10B,3,0,3
RASL11B,3,0,3
RASL12,3,0,3
RASSF1,3,0,3
RASSF10,3,0,3
RASSF3,3,0,3
RASSF4,3,0,3
RASSF5,3,0,3
RASSF8,3,0,3
RB1,3,0,3
RB1CC1,3,0,3
RBAK,3,0,3
RBBP4,3,147,150
RBBP5,3,0,3
RBBP6,3,0,3
RBBP7,3,0,3
RBBP8NL,3,0,3
RBBP9,3,0,3
RBCK1,3,0,3
RBFOX1,3,0,3
RBFOX2,3,0,3
RBKS,3,0,3
RBL1,3,0,3
RBL2,3,0,3
RBM12,3,0,3
RBM12B,3,0,3
RBM14,3,0,3
RBM15B,3,0,3
RBM17,3,0,3
RBM20,3,0,3
RBM23,3,0,3
RBM24,3,32,35
RBM25,3,0,3
RBM26,3,0,3
RBM3,3,0,3
RBM33,3,0,3
RBM39,3,0,3
RBM4,3,0,3
RBM42,3,0,3
RBM44,3,0,3
RBM48,3,0,3
RBM6,3,0,3
RBM8A,3,0,3
RBMX,3,27,30
RBMXL2,3,0,3
RBP1,3,0,3
RBP4,3,0,3
RBP7,3,0,3
RBPJL,3,0,3
RBPMS,3,0,3
RBPMS2,3,0,3
RBSN,3,0,3
RBX1,3,0,3
RC3H2,3,0,3
RCAN1,3,0,3
RCAN3,3,0,3
RCBTB1,3,0,3
RCC1,3,0,3
RCE1,3,0,3
RCHY1,3,0,3
RCN1,3,0,3
RCOR1,3,0,3
RCOR3,3,0,3
RDH10,3,0,3
RDH11,3,0,3
RDH13,3,0,3
RDM1,3,0,3
RDX,3,0,3
REC114,3,0,3
REC8,3,0,3
RECQL,3,0,3
RECQL4,3,0,3
RECQL5,3,0,3
REEP1,3,0,3
REEP4,3,0,3
REEP5,3,0,3
REEP6,3,0,3
RELA,3,0,3
RELB,3,0,3
RELT,3,0,3
REPS1,3,0,3
REPS2,3,0,3
RER1,3,0,3
REST,3,0,3
RET,3,0,3
RETN,3,0,3
REV1,3,0,3
REV3L,3,0,3
REXO1,3,0,3
REXO4,3,0,3
RFC1,3,0,3
RFC2,3,0,3
RFC3,3,0,3
RFC4,3,0,3
RFFL,3,0,3
RFNG,3,0,3
RFPL2,3,0,3
RFTN1,3,0,3
RFWD3,3,0,3
RFX1,3,0,3
RFX2,3,0,3
RFX3,3,0,3
RFX4,3,0,3
RFX5,3,0,3
RFX6,3,0,3
RFX7,3,0,3
RFXANK,3,0,3
RGCC,3,0,3
RGL4,3,0,3
RGMB,3,0,3
RGN,3,0,3
RGP1,3,0,3
RGS10,3,0,3
RGS11,3,0,3
RGS2,3,0,3
RGS22,3,0,3
RGS3,3,0,3
RGS4,3,0,3
RGS6,3,0,3
RGS9,3,5,8
RGS9BP,3,6,9
RHBDD1,3,0,3
RHBDD3,3,0,3
RHBDF2,3,0,3
RHBDL1,3,0,3
RHBDL2,3,0,3
RHBG,3,0,3
RHEBL1,3,0,3
RHOA,3,0,3
RHOBTB3,3,0,3
RHOC,3,0,3
RHOF,3,0,3
RHOT1,3,0,3
RHOV,3,0,3
RHPN1,3,0,3
RIBC1,3,0,3
RIBC2,3,0,3
RIC1,3,0,3
RIC3,3,0,3
RIC8A,3,0,3
RICTOR,3,0,3
RILPL1,3,0,3
RILPL2,3,0,3
RIMKLA,3,0,3
RIMS3,3,0,3
RIMS4,3,0,3
RIN1,3,0,3
RIN3,3,0,3
RING1,3,0,3
RINL,3,0,3
RIOK1,3,0,3
RIPK2,3,0,3
RIPK4,3,0,3
RIPPLY3,3,0,3
RIT1,3,0,3
RITA1,3,0,3
RLF,3,0,3
RMDN1,3,0,3
RMDN2,3,0,3
RMDN3,3,0,3
RMI2,3,0,3
RMND1,3,0,3
RMND5A,3,0,3
RMND5B,3,0,3
RNASE4,3,0,3
RNASEH1,3,0,3
RNASEH2A,3,0,3
RNASEH2C,3,0,3
RND2,3,0,3
RNF10,3,0,3
RNF103,3,0,3
RNF111,3,0,3
RNF113A,3,0,3
RNF115,3,0,3
RNF121,3,0,3
RNF122,3,0,3
RNF123,3,0,3
RNF126,3,0,3
